"trial_type","trial_index","time_elapsed","internal_node_id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","calibrationAccuracy","currGazeTime","singleCrossData","totalGazeTime","screenX","screenY","gazerDatasingleDotDuration","stimBot","stimTop","stimLeft","stimRight","webgazerError","stimLocation","trialLength","gazerDatadoubleImageGaze","stimLeftGaze","stimRightGaze","leftStimDims","rightStimDims","currGazeObject","gazerDatadoubleImageKey","stimulusOne","stimulusTwo","stimuliAreas","keyResp","gazerDatadoubleImageDuration","stimulusLeft","stimulusRight","LstimBot","LstimLeft","LstimRight","LstimTop","RstimBot","RstimLeft","RstimRight","RstimTop","gazerDatasingleImageKey","keyStimBot","keyStimTop","keyStimLeft","keyStimRight","upright","singleImageKeyWebgazerError","gazerDatasingleImageDuration","durationStimBot","durationStimTop","durationStimLeft","durationStimRight","singleImageDurationStimulus","singleImageDurationUpright","singleImageDurationWebgazerError"
"Single-Cross-Gaze","10","32830","0.0-6.0-0.2","","","","","","","","","","","","","","","","","","","","","280","[{""startTime"":1689888384160,""x"":550,""y"":179,""analysisTime"":32},{""startTime"":1689888384203,""x"":548,""y"":143,""analysisTime"":38},{""startTime"":1689888384251,""x"":564,""y"":172,""analysisTime"":26},{""startTime"":1689888384292,""x"":614,""y"":165,""analysisTime"":38},{""startTime"":1689888384342,""x"":416,""y"":139,""analysisTime"":36},{""startTime"":1689888384389,""x"":643,""y"":289,""analysisTime"":38},{""startTime"":1689888384438,""x"":775,""y"":282,""analysisTime"":38},{""startTime"":1689888384486,""x"":714,""y"":240,""analysisTime"":26},{""startTime"":1689888384526,""x"":762,""y"":190,""analysisTime"":38},{""startTime"":1689888384575,""x"":684,""y"":213,""analysisTime"":38},{""startTime"":1689888384624,""x"":674,""y"":215,""analysisTime"":39},{""startTime"":1689888384673,""x"":728,""y"":248,""analysisTime"":38},{""startTime"":1689888384721,""x"":725,""y"":223,""analysisTime"":40},{""startTime"":1689888384771,""x"":894,""y"":299,""analysisTime"":38},{""startTime"":1689888384820,""x"":853,""y"":297,""analysisTime"":37},{""startTime"":1689888384868,""x"":772,""y"":322,""analysisTime"":38},{""startTime"":1689888384916,""x"":735,""y"":351,""analysisTime"":27}]","783","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single-Dot-Duration","11","34398","0.0-6.0-1.2","","","","","","","","","","","","","","","","","","","","","","","","1440","718","[{""startTime"":0,""x"":756,""y"":348,""analysisTime"":30},{""startTime"":40,""x"":619,""y"":323,""analysisTime"":26},{""startTime"":82,""x"":636,""y"":331,""analysisTime"":40},{""startTime"":133,""x"":671,""y"":276,""analysisTime"":39},{""startTime"":182,""x"":722,""y"":314,""analysisTime"":38},{""startTime"":230,""x"":708,""y"":347,""analysisTime"":39},{""startTime"":279,""x"":672,""y"":314,""analysisTime"":37},{""startTime"":328,""x"":660,""y"":671,""analysisTime"":39},{""startTime"":378,""x"":666,""y"":769,""analysisTime"":43},{""startTime"":451,""x"":678,""y"":329,""analysisTime"":33},{""startTime"":495,""x"":559,""y"":367,""analysisTime"":41},{""startTime"":547,""x"":505,""y"":286,""analysisTime"":38},{""startTime"":598,""x"":789,""y"":308,""analysisTime"":37},{""startTime"":645,""x"":577,""y"":309,""analysisTime"":37},{""startTime"":693,""x"":684,""y"":285,""analysisTime"":26},{""startTime"":732,""x"":667,""y"":328,""analysisTime"":39},{""startTime"":781,""x"":971,""y"":406,""analysisTime"":38},{""startTime"":830,""x"":1051,""y"":144,""analysisTime"":38},{""startTime"":879,""x"":970,""y"":87,""analysisTime"":38},{""startTime"":929,""x"":1075,""y"":178,""analysisTime"":39},{""startTime"":978,""x"":981,""y"":177,""analysisTime"":37},{""startTime"":1026,""x"":1049,""y"":156,""analysisTime"":26},{""startTime"":1064,""x"":1036,""y"":159,""analysisTime"":38},{""startTime"":1112,""x"":1082,""y"":144,""analysisTime"":39},{""startTime"":1162,""x"":983,""y"":158,""analysisTime"":38},{""startTime"":1211,""x"":938,""y"":162,""analysisTime"":38},{""startTime"":1259,""x"":902,""y"":100,""analysisTime"":26},{""startTime"":1299,""x"":880,""y"":160,""analysisTime"":38},{""startTime"":1348,""x"":953,""y"":221,""analysisTime"":38},{""startTime"":1397,""x"":1005,""y"":261,""analysisTime"":39},{""startTime"":1447,""x"":953,""y"":287,""analysisTime"":37},{""startTime"":1494,""x"":850,""y"":193,""analysisTime"":38},{""startTime"":1543,""x"":904,""y"":246,""analysisTime"":25}]","184.203125","134.203125","1199","1249","false","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single-Cross-Gaze","12","35088","0.0-6.0-0.3","","","","","","","","","","","","","","","","","","","","","277","[{""startTime"":1689888386511,""x"":867,""y"":214,""analysisTime"":30},{""startTime"":1689888386551,""x"":810,""y"":289,""analysisTime"":26},{""startTime"":1689888386591,""x"":1000,""y"":331,""analysisTime"":40},{""startTime"":1689888386642,""x"":823,""y"":266,""analysisTime"":38},{""startTime"":1689888386690,""x"":936,""y"":175,""analysisTime"":39},{""startTime"":1689888386739,""x"":973,""y"":232,""analysisTime"":38},{""startTime"":1689888386787,""x"":781,""y"":417,""analysisTime"":38},{""startTime"":1689888386836,""x"":959,""y"":497,""analysisTime"":38},{""startTime"":1689888386885,""x"":916,""y"":446,""analysisTime"":39},{""startTime"":1689888386934,""x"":832,""y"":432,""analysisTime"":27},{""startTime"":1689888386974,""x"":863,""y"":410,""analysisTime"":29},{""startTime"":1689888387017,""x"":827,""y"":374,""analysisTime"":43},{""startTime"":1689888387071,""x"":713,""y"":351,""analysisTime"":23},{""startTime"":1689888387109,""x"":731,""y"":273,""analysisTime"":41},{""startTime"":1689888387160,""x"":788,""y"":354,""analysisTime"":41}]","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single-Dot-Duration","13","36674","0.0-6.0-1.3","","","","","","","","","","","","","","","","","","","","","","","","1440","718","[{""startTime"":0,""x"":788,""y"":354,""analysisTime"":21},{""startTime"":32,""x"":788,""y"":361,""analysisTime"":22},{""startTime"":64,""x"":770,""y"":345,""analysisTime"":36},{""startTime"":110,""x"":821,""y"":335,""analysisTime"":39},{""startTime"":159,""x"":680,""y"":332,""analysisTime"":40},{""startTime"":209,""x"":682,""y"":346,""analysisTime"":38},{""startTime"":259,""x"":776,""y"":403,""analysisTime"":37},{""startTime"":306,""x"":788,""y"":382,""analysisTime"":38},{""startTime"":355,""x"":738,""y"":399,""analysisTime"":38},{""startTime"":404,""x"":718,""y"":335,""analysisTime"":38},{""startTime"":453,""x"":681,""y"":336,""analysisTime"":26},{""startTime"":489,""x"":604,""y"":322,""analysisTime"":35},{""startTime"":534,""x"":617,""y"":328,""analysisTime"":39},{""startTime"":589,""x"":680,""y"":321,""analysisTime"":39},{""startTime"":639,""x"":693,""y"":307,""analysisTime"":38},{""startTime"":687,""x"":716,""y"":309,""analysisTime"":38},{""startTime"":736,""x"":802,""y"":313,""analysisTime"":39},{""startTime"":785,""x"":751,""y"":410,""analysisTime"":38},{""startTime"":833,""x"":744,""y"":495,""analysisTime"":27},{""startTime"":874,""x"":685,""y"":656,""analysisTime"":38},{""startTime"":922,""x"":670,""y"":648,""analysisTime"":39},{""startTime"":971,""x"":649,""y"":599,""analysisTime"":39},{""startTime"":1020,""x"":581,""y"":608,""analysisTime"":39},{""startTime"":1069,""x"":634,""y"":648,""analysisTime"":39},{""startTime"":1118,""x"":653,""y"":638,""analysisTime"":39},{""startTime"":1167,""x"":676,""y"":633,""analysisTime"":27},{""startTime"":1208,""x"":706,""y"":638,""analysisTime"":38},{""startTime"":1256,""x"":618,""y"":636,""analysisTime"":38},{""startTime"":1305,""x"":927,""y"":624,""analysisTime"":38},{""startTime"":1353,""x"":926,""y"":660,""analysisTime"":39},{""startTime"":1402,""x"":758,""y"":678,""analysisTime"":39},{""startTime"":1452,""x"":770,""y"":652,""analysisTime"":27},{""startTime"":1496,""x"":684,""y"":690,""analysisTime"":42},{""startTime"":1549,""x"":642,""y"":666,""analysisTime"":37}]","686.796875","636.796875","695","745","false","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single-Cross-Gaze","14","37266","0.0-6.0-0.4","","","","","","","","","","","","","","","","","","","","","284","[{""startTime"":1689888388787,""x"":675,""y"":691,""analysisTime"":33},{""startTime"":1689888388830,""x"":745,""y"":646,""analysisTime"":25},{""startTime"":1689888388867,""x"":728,""y"":651,""analysisTime"":33},{""startTime"":1689888388910,""x"":788,""y"":692,""analysisTime"":38},{""startTime"":1689888388964,""x"":693,""y"":713,""analysisTime"":26},{""startTime"":1689888389007,""x"":761,""y"":641,""analysisTime"":39},{""startTime"":1689888389057,""x"":759,""y"":491,""analysisTime"":38},{""startTime"":1689888389105,""x"":790,""y"":508,""analysisTime"":39},{""startTime"":1689888389155,""x"":682,""y"":536,""analysisTime"":37},{""startTime"":1689888389202,""x"":721,""y"":461,""analysisTime"":40},{""startTime"":1689888389253,""x"":744,""y"":524,""analysisTime"":25},{""startTime"":1689888389291,""x"":731,""y"":456,""analysisTime"":40},{""startTime"":1689888389341,""x"":615,""y"":491,""analysisTime"":38}]","592","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single-Dot-Duration","15","38841","0.0-6.0-1.4","","","","","","","","","","","","","","","","","","","","","","","","1440","718","[{""startTime"":0,""x"":615,""y"":491,""analysisTime"":20},{""startTime"":32,""x"":615,""y"":451,""analysisTime"":32},{""startTime"":74,""x"":615,""y"":451,""analysisTime"":25},{""startTime"":110,""x"":708,""y"":461,""analysisTime"":20},{""startTime"":146,""x"":709,""y"":464,""analysisTime"":25},{""startTime"":183,""x"":680,""y"":441,""analysisTime"":20},{""startTime"":215,""x"":755,""y"":476,""analysisTime"":20},{""startTime"":247,""x"":784,""y"":450,""analysisTime"":20},{""startTime"":278,""x"":680,""y"":423,""analysisTime"":34},{""startTime"":323,""x"":739,""y"":470,""analysisTime"":25},{""startTime"":361,""x"":696,""y"":481,""analysisTime"":39},{""startTime"":410,""x"":723,""y"":454,""analysisTime"":39},{""startTime"":460,""x"":685,""y"":486,""analysisTime"":37},{""startTime"":508,""x"":712,""y"":427,""analysisTime"":38},{""startTime"":561,""x"":624,""y"":434,""analysisTime"":39},{""startTime"":611,""x"":706,""y"":485,""analysisTime"":30},{""startTime"":652,""x"":653,""y"":487,""analysisTime"":38},{""startTime"":701,""x"":623,""y"":473,""analysisTime"":38},{""startTime"":749,""x"":661,""y"":502,""analysisTime"":38},{""startTime"":798,""x"":867,""y"":589,""analysisTime"":38},{""startTime"":847,""x"":1079,""y"":627,""analysisTime"":38},{""startTime"":896,""x"":1052,""y"":560,""analysisTime"":38},{""startTime"":944,""x"":1123,""y"":574,""analysisTime"":43},{""startTime"":1009,""x"":1177,""y"":576,""analysisTime"":43},{""startTime"":1062,""x"":1101,""y"":580,""analysisTime"":39},{""startTime"":1111,""x"":1138,""y"":588,""analysisTime"":32},{""startTime"":1153,""x"":1125,""y"":598,""analysisTime"":27},{""startTime"":1195,""x"":1093,""y"":560,""analysisTime"":43},{""startTime"":1248,""x"":1114,""y"":578,""analysisTime"":41},{""startTime"":1299,""x"":1176,""y"":554,""analysisTime"":40},{""startTime"":1350,""x"":1100,""y"":606,""analysisTime"":38},{""startTime"":1398,""x"":1102,""y"":598,""analysisTime"":39},{""startTime"":1447,""x"":1136,""y"":618,""analysisTime"":38},{""startTime"":1495,""x"":1087,""y"":555,""analysisTime"":39},{""startTime"":1545,""x"":1114,""y"":591,""analysisTime"":30}]","686.796875","636.796875","1199","1249","false","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single-Cross-Gaze","16","39433","0.0-6.0-0.5","","","","","","","","","","","","","","","","","","","","","264","[{""startTime"":1689888390954,""x"":1141,""y"":575,""analysisTime"":34},{""startTime"":1689888390998,""x"":1107,""y"":609,""analysisTime"":27},{""startTime"":1689888391042,""x"":1143,""y"":603,""analysisTime"":40},{""startTime"":1689888391093,""x"":1102,""y"":552,""analysisTime"":41},{""startTime"":1689888391144,""x"":1130,""y"":529,""analysisTime"":40},{""startTime"":1689888391195,""x"":1180,""y"":535,""analysisTime"":38},{""startTime"":1689888391243,""x"":660,""y"":558,""analysisTime"":39},{""startTime"":1689888391293,""x"":721,""y"":497,""analysisTime"":37},{""startTime"":1689888391340,""x"":669,""y"":469,""analysisTime"":39},{""startTime"":1689888391390,""x"":673,""y"":486,""analysisTime"":25},{""startTime"":1689888391426,""x"":703,""y"":490,""analysisTime"":34},{""startTime"":1689888391470,""x"":759,""y"":422,""analysisTime"":39},{""startTime"":1689888391519,""x"":759,""y"":422,""analysisTime"":27}]","592","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single-Dot-Duration","17","40984","0.0-6.0-1.5","","","","","","","","","","","","","","","","","","","","","","","","1440","718","[{""startTime"":0,""x"":749,""y"":461,""analysisTime"":30},{""startTime"":40,""x"":771,""y"":399,""analysisTime"":40},{""startTime"":90,""x"":734,""y"":422,""analysisTime"":26},{""startTime"":127,""x"":702,""y"":445,""analysisTime"":39},{""startTime"":177,""x"":748,""y"":464,""analysisTime"":37},{""startTime"":224,""x"":755,""y"":444,""analysisTime"":39},{""startTime"":273,""x"":755,""y"":444,""analysisTime"":26},{""startTime"":312,""x"":726,""y"":427,""analysisTime"":39},{""startTime"":361,""x"":644,""y"":445,""analysisTime"":40},{""startTime"":412,""x"":653,""y"":449,""analysisTime"":38},{""startTime"":460,""x"":641,""y"":448,""analysisTime"":38},{""startTime"":509,""x"":596,""y"":464,""analysisTime"":30},{""startTime"":550,""x"":597,""y"":461,""analysisTime"":54},{""startTime"":615,""x"":525,""y"":451,""analysisTime"":31},{""startTime"":657,""x"":554,""y"":403,""analysisTime"":26},{""startTime"":695,""x"":561,""y"":386,""analysisTime"":39},{""startTime"":745,""x"":337,""y"":322,""analysisTime"":38},{""startTime"":794,""x"":260,""y"":224,""analysisTime"":38},{""startTime"":843,""x"":237,""y"":192,""analysisTime"":25},{""startTime"":880,""x"":335,""y"":290,""analysisTime"":33},{""startTime"":923,""x"":458,""y"":435,""analysisTime"":39},{""startTime"":973,""x"":620,""y"":466,""analysisTime"":37},{""startTime"":1020,""x"":269,""y"":352,""analysisTime"":27},{""startTime"":1059,""x"":354,""y"":298,""analysisTime"":21},{""startTime"":1092,""x"":251,""y"":167,""analysisTime"":20},{""startTime"":1129,""x"":305,""y"":362,""analysisTime"":39},{""startTime"":1178,""x"":158,""y"":288,""analysisTime"":38},{""startTime"":1227,""x"":291,""y"":332,""analysisTime"":38},{""startTime"":1275,""x"":433,""y"":232,""analysisTime"":39},{""startTime"":1325,""x"":438,""y"":229,""analysisTime"":38},{""startTime"":1375,""x"":449,""y"":133,""analysisTime"":37},{""startTime"":1422,""x"":422,""y"":485,""analysisTime"":26},{""startTime"":1463,""x"":246,""y"":374,""analysisTime"":39},{""startTime"":1513,""x"":260,""y"":402,""analysisTime"":38}]","184.203125","134.203125","191","241","false","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single-Cross-Gaze","18","41575","0.0-6.0-0.6","","","","","","","","","","","","","","","","","","","","","278","[{""startTime"":1689888393098,""x"":324,""y"":338,""analysisTime"":20},{""startTime"":1689888393130,""x"":300,""y"":423,""analysisTime"":34},{""startTime"":1689888393175,""x"":210,""y"":337,""analysisTime"":39},{""startTime"":1689888393224,""x"":425,""y"":221,""analysisTime"":40},{""startTime"":1689888393274,""x"":478,""y"":479,""analysisTime"":39},{""startTime"":1689888393324,""x"":669,""y"":650,""analysisTime"":37},{""startTime"":1689888393372,""x"":823,""y"":526,""analysisTime"":38},{""startTime"":1689888393420,""x"":776,""y"":482,""analysisTime"":38},{""startTime"":1689888393469,""x"":798,""y"":466,""analysisTime"":38},{""startTime"":1689888393517,""x"":798,""y"":466,""analysisTime"":26},{""startTime"":1689888393558,""x"":814,""y"":434,""analysisTime"":39},{""startTime"":1689888393609,""x"":760,""y"":481,""analysisTime"":30},{""startTime"":1689888393649,""x"":775,""y"":362,""analysisTime"":39}]","590","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single-Dot-Duration","19","43131","0.0-6.0-1.6","","","","","","","","","","","","","","","","","","","","","","","","1440","718","[{""startTime"":0,""x"":749,""y"":430,""analysisTime"":34},{""startTime"":45,""x"":782,""y"":414,""analysisTime"":38},{""startTime"":94,""x"":655,""y"":423,""analysisTime"":27},{""startTime"":155,""x"":690,""y"":410,""analysisTime"":38},{""startTime"":204,""x"":731,""y"":388,""analysisTime"":38},{""startTime"":253,""x"":637,""y"":505,""analysisTime"":39},{""startTime"":303,""x"":684,""y"":505,""analysisTime"":38},{""startTime"":351,""x"":788,""y"":401,""analysisTime"":38},{""startTime"":400,""x"":795,""y"":384,""analysisTime"":37},{""startTime"":448,""x"":764,""y"":437,""analysisTime"":39},{""startTime"":498,""x"":770,""y"":408,""analysisTime"":38},{""startTime"":546,""x"":683,""y"":472,""analysisTime"":26},{""startTime"":586,""x"":704,""y"":362,""analysisTime"":40},{""startTime"":636,""x"":795,""y"":446,""analysisTime"":38},{""startTime"":684,""x"":772,""y"":304,""analysisTime"":39},{""startTime"":733,""x"":752,""y"":332,""analysisTime"":39},{""startTime"":782,""x"":656,""y"":414,""analysisTime"":39},{""startTime"":832,""x"":693,""y"":423,""analysisTime"":24},{""startTime"":869,""x"":227,""y"":280,""analysisTime"":40},{""startTime"":920,""x"":334,""y"":279,""analysisTime"":30},{""startTime"":961,""x"":339,""y"":278,""analysisTime"":27},{""startTime"":1003,""x"":347,""y"":215,""analysisTime"":40},{""startTime"":1054,""x"":354,""y"":256,""analysisTime"":39},{""startTime"":1104,""x"":341,""y"":223,""analysisTime"":38},{""startTime"":1153,""x"":314,""y"":168,""analysisTime"":39},{""startTime"":1202,""x"":350,""y"":164,""analysisTime"":39},{""startTime"":1251,""x"":414,""y"":199,""analysisTime"":39},{""startTime"":1301,""x"":346,""y"":187,""analysisTime"":37},{""startTime"":1348,""x"":354,""y"":199,""analysisTime"":39},{""startTime"":1397,""x"":354,""y"":199,""analysisTime"":26},{""startTime"":1435,""x"":328,""y"":168,""analysisTime"":38},{""startTime"":1484,""x"":508,""y"":457,""analysisTime"":26},{""startTime"":1521,""x"":719,""y"":748,""analysisTime"":34}]","435.5","385.5","191","241","false","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single-Cross-Gaze","20","45161","0.0-6.0-0.7","","","","","","","","","","","","","","","","","","","","","260","[{""startTime"":1689888395244,""x"":835,""y"":721,""analysisTime"":20},{""startTime"":1689888395275,""x"":1052,""y"":746,""analysisTime"":38},{""startTime"":1689888395323,""x"":1227,""y"":894,""analysisTime"":39},{""startTime"":1689888395372,""x"":740,""y"":708,""analysisTime"":38},{""startTime"":1689888395421,""x"":676,""y"":720,""analysisTime"":38},{""startTime"":1689888395469,""x"":599,""y"":648,""analysisTime"":39},{""startTime"":1689888395519,""x"":599,""y"":648,""analysisTime"":27},{""startTime"":1689888395570,""x"":378,""y"":370,""analysisTime"":36},{""startTime"":1689888395617,""x"":991,""y"":537,""analysisTime"":34},{""startTime"":1689888395662,""x"":821,""y"":464,""analysisTime"":38},{""startTime"":1689888395711,""x"":788,""y"":462,""analysisTime"":38},{""startTime"":1689888395760,""x"":671,""y"":500,""analysisTime"":37},{""startTime"":1689888395808,""x"":701,""y"":488,""analysisTime"":38},{""startTime"":1689888395856,""x"":802,""y"":784,""analysisTime"":39},{""startTime"":1689888395905,""x"":778,""y"":749,""analysisTime"":39},{""startTime"":1689888395955,""x"":781,""y"":649,""analysisTime"":38},{""startTime"":1689888396003,""x"":711,""y"":514,""analysisTime"":38},{""startTime"":1689888396051,""x"":711,""y"":514,""analysisTime"":26},{""startTime"":1689888396089,""x"":715,""y"":519,""analysisTime"":21},{""startTime"":1689888396123,""x"":845,""y"":541,""analysisTime"":39},{""startTime"":1689888396172,""x"":750,""y"":523,""analysisTime"":39},{""startTime"":1689888396221,""x"":793,""y"":538,""analysisTime"":39},{""startTime"":1689888396271,""x"":816,""y"":590,""analysisTime"":38},{""startTime"":1689888396320,""x"":816,""y"":590,""analysisTime"":25},{""startTime"":1689888396358,""x"":939,""y"":701,""analysisTime"":39},{""startTime"":1689888396408,""x"":769,""y"":823,""analysisTime"":38},{""startTime"":1689888396457,""x"":808,""y"":664,""analysisTime"":38},{""startTime"":1689888396506,""x"":740,""y"":636,""analysisTime"":38},{""startTime"":1689888396554,""x"":771,""y"":588,""analysisTime"":38},{""startTime"":1689888396603,""x"":694,""y"":617,""analysisTime"":39},{""startTime"":1689888396653,""x"":808,""y"":606,""analysisTime"":25},{""startTime"":1689888396692,""x"":832,""y"":577,""analysisTime"":38},{""startTime"":1689888396741,""x"":764,""y"":640,""analysisTime"":40},{""startTime"":1689888396791,""x"":663,""y"":621,""analysisTime"":39},{""startTime"":1689888396842,""x"":738,""y"":612,""analysisTime"":30},{""startTime"":1689888396883,""x"":810,""y"":542,""analysisTime"":26},{""startTime"":1689888396925,""x"":813,""y"":609,""analysisTime"":39},{""startTime"":1689888396975,""x"":806,""y"":571,""analysisTime"":39},{""startTime"":1689888397025,""x"":669,""y"":534,""analysisTime"":38},{""startTime"":1689888397073,""x"":809,""y"":571,""analysisTime"":39},{""startTime"":1689888397123,""x"":733,""y"":546,""analysisTime"":37},{""startTime"":1689888397171,""x"":640,""y"":561,""analysisTime"":38},{""startTime"":1689888397230,""x"":640,""y"":561,""analysisTime"":44}]","2030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single-Dot-Duration","21","46712","0.0-6.0-1.7","","","","","","","","","","","","","","","","","","","","","","","","1440","718","[{""startTime"":0,""x"":663,""y"":560,""analysisTime"":30},{""startTime"":41,""x"":711,""y"":489,""analysisTime"":26},{""startTime"":78,""x"":696,""y"":684,""analysisTime"":30},{""startTime"":118,""x"":886,""y"":745,""analysisTime"":39},{""startTime"":167,""x"":858,""y"":718,""analysisTime"":39},{""startTime"":217,""x"":870,""y"":793,""analysisTime"":25},{""startTime"":253,""x"":834,""y"":629,""analysisTime"":34},{""startTime"":297,""x"":627,""y"":560,""analysisTime"":39},{""startTime"":347,""x"":708,""y"":491,""analysisTime"":37},{""startTime"":394,""x"":698,""y"":513,""analysisTime"":27},{""startTime"":435,""x"":740,""y"":451,""analysisTime"":38},{""startTime"":486,""x"":778,""y"":489,""analysisTime"":30},{""startTime"":527,""x"":720,""y"":435,""analysisTime"":25},{""startTime"":568,""x"":698,""y"":612,""analysisTime"":40},{""startTime"":618,""x"":982,""y"":688,""analysisTime"":39},{""startTime"":667,""x"":856,""y"":655,""analysisTime"":39},{""startTime"":716,""x"":839,""y"":699,""analysisTime"":38},{""startTime"":765,""x"":732,""y"":406,""analysisTime"":38},{""startTime"":814,""x"":737,""y"":470,""analysisTime"":38},{""startTime"":862,""x"":869,""y"":630,""analysisTime"":38},{""startTime"":911,""x"":925,""y"":513,""analysisTime"":38},{""startTime"":959,""x"":1132,""y"":592,""analysisTime"":26},{""startTime"":1001,""x"":1130,""y"":542,""analysisTime"":38},{""startTime"":1050,""x"":1133,""y"":501,""analysisTime"":38},{""startTime"":1102,""x"":1124,""y"":526,""analysisTime"":38},{""startTime"":1152,""x"":1160,""y"":498,""analysisTime"":30},{""startTime"":1192,""x"":1114,""y"":521,""analysisTime"":26},{""startTime"":1234,""x"":1144,""y"":523,""analysisTime"":39},{""startTime"":1284,""x"":1163,""y"":449,""analysisTime"":38},{""startTime"":1332,""x"":1095,""y"":499,""analysisTime"":40},{""startTime"":1382,""x"":1061,""y"":488,""analysisTime"":39},{""startTime"":1432,""x"":1005,""y"":387,""analysisTime"":39},{""startTime"":1481,""x"":1005,""y"":387,""analysisTime"":26},{""startTime"":1518,""x"":968,""y"":394,""analysisTime"":33}]","435.5","385.5","1199","1249","false","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","22","48219","0.0-7.0","","","","","","","","","","","","","","","","","1506","SINGLE-DOT-DURATION trials are completed. <p>The next block will contain 5 DOUBLE-IMAGE-GAZE trials. This is the only trial types in which a gaze response is necessary to complete the trial.</p><p>To finish a trial, please gaze at one of the stimuli for 1000ms straight.</p>  Press [space] to continue"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Double-Image-Gaze","23","49301","0.0-8.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","1440","718","","","","","","","","1081","[{""startTime"":0,""x"":715,""y"":444,""analysisTime"":41},{""startTime"":52,""x"":715,""y"":444,""analysisTime"":27},{""startTime"":91,""x"":707,""y"":461,""analysisTime"":40},{""startTime"":142,""x"":716,""y"":445,""analysisTime"":26},{""startTime"":179,""x"":731,""y"":332,""analysisTime"":35},{""startTime"":225,""x"":728,""y"":403,""analysisTime"":38},{""startTime"":273,""x"":884,""y"":372,""analysisTime"":38},{""startTime"":323,""x"":922,""y"":413,""analysisTime"":37},{""startTime"":370,""x"":938,""y"":421,""analysisTime"":38},{""startTime"":419,""x"":933,""y"":276,""analysisTime"":37},{""startTime"":466,""x"":966,""y"":280,""analysisTime"":30},{""startTime"":508,""x"":925,""y"":307,""analysisTime"":39},{""startTime"":558,""x"":897,""y"":332,""analysisTime"":38},{""startTime"":606,""x"":879,""y"":337,""analysisTime"":39},{""startTime"":655,""x"":788,""y"":324,""analysisTime"":40},{""startTime"":705,""x"":853,""y"":255,""analysisTime"":39},{""startTime"":755,""x"":861,""y"":396,""analysisTime"":38},{""startTime"":803,""x"":866,""y"":452,""analysisTime"":38},{""startTime"":852,""x"":866,""y"":452,""analysisTime"":28},{""startTime"":897,""x"":928,""y"":403,""analysisTime"":40},{""startTime"":949,""x"":839,""y"":388,""analysisTime"":34},{""startTime"":994,""x"":839,""y"":367,""analysisTime"":38},{""startTime"":1043,""x"":973,""y"":401,""analysisTime"":38}]","./img/birds/bird9.jpeg","./img/birds/bird10.jpeg","{""x"":255,""y"":226.5,""width"":450,""height"":318,""top"":226.5,""right"":705,""bottom"":544.5,""left"":255}","{""x"":705,""y"":226.5,""width"":480,""height"":318,""top"":226.5,""right"":1185,""bottom"":544.5,""left"":705}","right","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
